RecordID,ClassID,UserID,LessonID,LessonAttempt,TotalTime,XML,Q1Data,Q2Data,Q3Data,Q4Data,Q5Data,Q6Data,Q7Data,Q8Data,Q9Data,Q1Duration,Q2Duration,Q3Duration,Q4Duration,WritingTime,Q6Duration,Q7Duration,Q8Duration,Q9Duration,test,WritingTime_original,WritingTime_log,WritingTime_scale
629,mixed,mix1_03,lesson3,1,713.585,Lesson3-Hurricane.xml,Next,Arousal9_Pleasant9,1.0,3.0,"Most recent Hurricanes are more destructive in United States are Andrew in 1992 and Katrina in 2005. Both resulted massive destruction and damage.Andrew in Homestead made landfall and its winds measured 175 miles per hour, with strom surges nearly 17 feet. Estimated property damage is 25 billion and 26 people died. Katrina with winds of 120 mhr, it was not so strong as Andrew, with strom surge of 12 feet flooding 80 of the city. More than 1899 people died and property damage is 81 billion.",5.0,2.0,4.0,2.0,32.593,4.093,4.453,6.687,595.531,5.25,13.734,15.156,12.062,pretest,595.531,6.39113121001156,0.2502895573205565
630,mixed,mix1_03,lesson9,1,1314.288,Lesson9-Job.xml,Next,Arousal9_Pleasant9,1.0,3.0,"Job MarketDuring the 1970s, their are too many workers for the jobs with decreased wages, this decline in world trade. As jobs moved from the U.S. to countries where wages are low, it force the unskilled workers to compete for jobs. Although these factors have an effect on the job market, technological gains are being distributed.",3.0,5.0,5.0,5.0,43.453,12.937,14.14,21.703,1137.031,5.312,34.875,11.625,8.171,posttest,1137.031,7.03705485508854,0.47835543234803807
631,mixed,mix1_03,lesson10,1,2241.864,Lesson10-Butterfly.xml,Next,Arousal9_Pleasant9,1.0,1.0,"About Butterfly and Moth.These have some common things like flying large -winged with two long antennae and four stage life cycle, butterfly are active during day and moth are at night. Butterfly are colorful but moth are not. Both have four stages of life cycle that is egg, larva, pupa and adult.",5.0,5.0,5.0,5.0,127.453,81.468,24.437,8.125,1906.469,9.796,27.453,10.687,15.937,posttest,1906.469,7.5535325113882825,0.8024229314235606
632,mixed,mix13_04,lesson2,1,1102.506,Lesson2-Flood.xml,Next,Arousal6_Pleasant5,1.0,1.0,Floods are one of the major natural disaster in the world causing large scale damage and deaths. Melting of deep snow along with heavy rain may lead to heavy flooding. Heavy rain alone may cause flood if the rivers are full of water already. Collapsing weak dams may also cause flood. The knowledge of time and reasons of flood can reduce the damage of flood.,6.0,5.0,1.0,5.0,213.828,17.968,3.109,5.281,763.062,2.484,23.25,31.312,18.531,pretest,763.062,6.63864893770635,0.3208493063680709
633,mixed,mix13_04,lesson3,1,773.897,Lesson3-Hurricane.xml,Next,Arousal4_Pleasant1,1.0,1.0,Hurricane Andrew in 1992 and hurricane Katrina in 2005 were the most destructive to hit the U.S. causing extensive destruction. Hurricane Andrew was stronger with category 5 did not cause much causalities. However Hurricane Katrina which was category 3 caused much more destruction and deaths because the city on New Orleans was in its path.,6.0,6.0,1.0,4.0,276.265,8.531,5.968,3.296,378.5,5.546,31.39,18.14,23.734,pretest,378.5,5.938854596835685,0.15888168119296772
634,mixed,mix13_04,lesson9,1,1782.694,Lesson9-Job.xml,Next,Arousal4_Pleasant1,1.0,1.0,Changes in Job MarketThe entry of large number of workers resulted in too many workers for jobs available and less wages. As technologies advanced less workers were required to make products. Many multi national companies moved their productions from US to countries where wages are lower. It affected middle level jobs largely. New technologies benefited firms and consumers. Lack of plans to distribute some of the financial gains to the work force affected the entire economy.,5.0,3.0,5.0,1.0,166.437,74.781,32.468,21.578,1325.891,29.234,34.5,43.421,33.578,posttest,1325.891,7.190593890792732,0.5578984077085002
635,mixed,mix13_04,lesson10,1,1170.057,Lesson10-Butterfly.xml,Next,Arousal7_Pleasant9,1.0,1.0,"Butterfly and MothButterfly and Moth have some things in common and differed in some things. Both are in group called lepidoptera and both have a four-stage life cycle. Both have a head, thorax and abdomen.Butterfly and Moth have some some differences. Butterflies are diurnal But Moths are nocturnal. Bodies of butterflies are smoother and Moth's are hairier. Most butterflies have colorful wings, but many butterflies do not have colorful wings. A butterfly caterpillar forms chrysalis and hangs from a tree branch but a moth caterpillar forms a cocoon which might be hidden among leaves or other debris on ground.",4.0,4.0,5.0,5.0,238.328,18.89,12.875,5.5,788.719,5.39,33.5,21.015,21.156,posttest,788.719,6.671677185983636,0.33165537498410064
636,mixed,mix9_02,lesson2,1,684.616,Lesson2-Flood.xml,Next,Arousal7_Pleasant7,1.0,6.0,"The second most common natural disaster is floods. Scientist cannot predict when floods will occur, but they can predict what situation a flood is most likely to occur in. There are many examples of situations which may cause flood. Examples of when floods may occur are, if heavy rain meets deep snow with a combination of warm weather. Addition, if ground is not frozen and there is fast melting snow, a flood may occur. Surrounding land can be flooded if areas of water such as rivers or streams are already at their peak, and then encounters heavy rain.",4.0,6.0,3.0,6.0,183.593,11.656,8.312,3.687,428.297,3.062,10.578,9.156,14.14,pretest,428.297,6.062148987085902,0.17985489703552268
637,mixed,mix9_02,lesson3,1,629.851,Lesson3-Hurricane.xml,Next,Arousal8_Pleasant3,1.0,3.0,"There were two hurricanes that were really destructive to the United States; many lives were lost and the damage was extensive. They were Hurricane Andrew, and Hurricane Katrina. Hurricane Andrew struck Homestead, Florida in 1992. It was category 5 which is the strongest for hurricane. Property damage was about 25 billion and 26 people died. Although Hurricane Katrina was a category 3 hurricane, the devastation was greater than Hurricane Andrew. New Orleans was in Katrina's direct path, therefore, 80 of the city was flooded, more than 1800 people died, and the property damage was about 81 billion.",5.0,6.0,4.0,6.0,103.765,15.5,26.953,16.703,409.359,5.609,11.109,17.437,11.109,pretest,409.359,6.017032386331856,0.17187869843668527
638,mixed,mix9_02,lesson9,1,440.38,Lesson9-Job.xml,Next,Arousal5_Pleasant5,2.0,3.0,"The labor market has multiple roots, therefore, determining its deterioration is easy to misinterpret. In the 1970's the market saw a large increase of workers in the work force. With overwhelming number of workers, wages decreased. As manufacturing technologies become ubiquitous, many production jobs moved out the U.S. This was evident in the decreasing number of Americans who were necessary to make steel in 1980's compared to 1960's. The economy is impacted as there is lack of workers who can benefit from financial gains.",6.0,5.0,6.0,2.0,70.156,6.687,6.187,4.156,303.328,6.218,10.64,12.906,8.531,posttest,303.328,5.71810606712927,0.1272211678825968
639,mixed,mix9_02,lesson10,1,327.224,Lesson10-Butterfly.xml,Next,Arousal6_Pleasant8,1.0,2.0,"There are similarities and differences about butterflies and moths. Both are in the lepidoptera insect family which have three main body parts; a head, thorax, and abdomen. Additionally, they have tiny colored scales covering their wings. Differences are that butterflies are diurnal and moths are nocturnal. Additionally, moths spin cocoons that are usually on the ground among leaves and debris, whereas butterflies form chrysalis and hang from trees branches.",5.0,4.0,4.0,6.0,84.781,4.765,3.265,2.968,180.687,2.453,7.406,17.343,11.218,posttest,180.687,5.2022854263373235,0.07556793246386115
640,mixed,mix11_04,lesson2,1,659.006,Lesson2-Flood.xml,Next,Arousal3_Pleasant4,1.0,2.0,"Floods are considered to be the second natural disasters to fires. Scientists have concluded that floods are caused by melting deep snow along with heavy rain. Also, rivers that are already full along with heavy rain will cause flooding. Scientists are researching ways to prevent damage from flooding to help reduce the disasters that may occur.",5.0,5.0,5.0,5.0,175.375,50.562,13.718,4.484,305.406,8.609,37.359,27.0,25.765,pretest,305.406,5.724911019920137,0.1280963680456755
642,mixed,mix11_04,lesson9,1,636.163,Lesson9-Job.xml,Next,Arousal5_Pleasant1,1.0,3.0,"The middle of the labor market is deteriorating. This is due to many workers were applying for jobs with decreased wages. Also, many production jobs moved from the U.S. where wages were lower. Also, the technology of new machines caused a reduction of the number of workers needed. With the disappearance of the middle-level jobs, the workers suffer and also the economy suffers due to loss of power.",4.0,5.0,5.0,2.0,92.75,21.828,5.031,4.296,425.547,3.812,19.89,28.875,24.109,posttest,425.547,6.055722560156838,0.17869666775329632
643,mixed,mix11_04,lesson10,1,542.133,Lesson10-Butterfly.xml,Next,Arousal3_Pleasant9,1.0,3.0,Butterfly and moth are two insects with large wings and long antennas that goes through a four-stage life cycle. Both insects also have three body parts and a long tongue. Both insects also have tiny colored scales over their wings. The differences are butterflies are active during the day and moths are active at night. The bodies of the butterflies are slender and smoother and the moth is thicker and hairier. Butterflies have thick knobs on their antennas but moths do not have knobs.,5.0,2.0,2.0,5.0,102.875,17.0,4.39,3.203,343.125,4.093,20.343,21.593,16.031,posttest,343.125,5.841004963462772,0.14398264088069226
644,mixed,mix8_03,lesson2,1,1184.833,Lesson2-Flood.xml,Next,Arousal6_Pleasant4,2.0,2.0,"FloodsFloods are common natural disasters, specially when specific conditions like deep snow on the ground combined with heavy rain second by warm weather, what can make rivers overflowing and flooding.Scientists can't prevent exactly when floods will happen, but these conditions are the ones when it's happen. Human errors also can cause flooding.",4.0,5.0,3.0,5.0,111.765,17.078,24.343,6.421,917.016,12.453,26.046,31.156,26.359,pretest,917.016,6.822214819662504,0.3856907721556626
646,mixed,mix8_03,lesson9,1,717.222,Lesson9-Job.xml,Next,Arousal4_Pleasant6,4.0,4.0,"The impact of new work force in the United States in the 70's, along with other factors as technology, decrease the job market and the salary of the Americans. With the increase of unemployment people started to work for lower wages and competition was high, specially between the mid-level jobs. The economy crisis resulted in divided classes and loss of power, that eventually returns to the economy.",2.0,5.0,4.0,2.0,86.625,8.453,4.921,3.859,527.64,4.921,27.265,21.437,19.734,posttest,527.64,6.270307670892558,0.2216956139752366
647,mixed,mix8_03,lesson10,1,626.019,Lesson10-Butterfly.xml,Next,Arousal9_Pleasant6,2.0,4.0,"Both Butterfly and Moth have similarities and differences. Even if both are insects with very similar structure bodies and have a complete metamorphosis circle, butterflies are more splendorous per their colored wings and because they are usually slender and look more delicate. Moths present hairier bodies and are more active during the night. That's may be the reason for them to be less colorful.",4.0,2.0,3.0,5.0,93.515,5.14,4.218,3.812,456.687,5.843,14.64,17.453,11.953,posttest,456.687,6.126185544372242,0.19181203497094318
649,mixed,mix6_04,lesson3,1,525.786,Lesson3-Hurricane.xml,Next,Arousal4_Pleasant4,2.0,2.0,"Hurricanes are destructive and can cause massive impact on our lives. Depending on the location and geographical situations for the landfall location of a hurricane, more or less damage can be caused. Two of the most destructive hurricanes were hurricane Andrew, which made landfall in Homestead, FL as a category 5 storm, and hurricane Katrina, which made landfall on the Mississippi and Louisiana coasts. Because of the geographic characteristics of New Orleans, Katrina was far more destructive and fatal than Andrew.",5.0,3.0,2.0,5.0,67.515,9.312,16.14,8.359,370.031,4.359,16.781,11.281,7.093,pretest,370.031,5.916285617068146,0.15531475617799498
650,mixed,mix6_04,lesson9,1,347.303,Lesson9-Job.xml,Next,Arousal5_Pleasant5,2.0,2.0,"In spite of the difficulty in interpreting the deterioration of the job market, increases in technology and communication can greatly affect the deterioration. When jobs are moved to different countries and technological advances allow machines to complete manual labors, it causes domestic jobs to take a hit. Although technological advances and workforce emigration can be useful, they have a definitive impact on our job market.",5.0,3.0,4.0,2.0,49.218,8.859,4.437,2.015,221.078,3.703,10.093,25.75,7.656,posttest,221.078,5.403028671514199,0.09257958298691749
651,mixed,mix6_04,lesson10,1,391.833,Lesson10-Butterfly.xml,Next,Arousal6_Pleasant5,2.0,2.0,"Both butterflies and moths are members of the lepidoptera family and have similarities and differences that can be used to identify them. Both undergo the same stages of metamorphosis and are large-winged flying insects. Butterflies are diurnal, lay with their wings flat typically, have long thin antennae with thick ends, and are more slender than moths. Moths are nocturnal, lay with their wings perpendicular the a surface, have feathery or thick antennae, and a more hefty thorax. Moths and butterflies have rather specific identifying characteristics.",4.0,2.0,3.0,4.0,55.64,2.828,3.953,3.078,271.25,5.984,7.125,15.093,12.593,posttest,271.25,5.60672076181307,0.11371073918613965
